com,com_label,diocese,diocese_label,nation,nation_label,level,statistic,category,units,count
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,household-composition,one_parent_family_father_with_children,households,5665
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,household-composition,one_parent_family_father_with_children_and_others,households,690
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,household-composition,one_parent_family_mother_and_children,households,32433
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,household-composition,one_parent_family_mother_with_children_and_others,households,3029
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,household-composition,one_person,households,97790
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,household-composition,two_or_more_family_units,households,3555
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,household-composition,two_or_more_non_related_persons,households,13140
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,cohabiting_couple,households,68396
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,cohabiting_couple_with_children,households,68979
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,couple_and_others,households,20294
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,couple_with_children_and_others,households,32448
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,married_couple,households,254744
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,married_couple_with_children,households,529687
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,non_family_households_and_relations,households,37648
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,one_parent_family_father_with_children,households,24731
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,one_parent_family_father_with_children_and_others,households,3413
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,one_parent_family_mother_and_children,households,153189
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,one_parent_family_mother_with_children_and_others,households,17206
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,one_person,households,399815
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,two_or_more_family_units,households,22380
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,household-composition,two_or_more_non_related_persons,households,69359
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,religion,catholic,persons,7470.2869638
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,religion,no_religion,persons,438.0934651
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,religion,not_stated,persons,145.5197403
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,centre-of-mission,religion,other_religion,persons,541.5655635
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,religion,catholic,persons,857266
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,religion,no_religion,persons,81171
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,religion,not_stated,persons,23254
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,diocese,religion,other_religion,persons,71629
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,religion,catholic,persons,3729115
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,religion,no_religion,persons,468421
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,religion,not_stated,persons,125274
ballina,Ballina,tuam-limerick-killaloe,"Tuam, Limerick & Killaloe",republic-of-ireland,Republic of Ireland,nation,religion,other_religion,persons,439055
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_0_years,persons,222.3362146
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_10_years,persons,217.6893114
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_11_years,persons,216.796978
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_12_years,persons,197.343872
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_13_years,persons,218.8992805
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_14_years,persons,181.8652624
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_15_years,persons,165.288121
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_16_years,persons,186.2600533
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_17_years,persons,175.1296947
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_18_years,persons,181.3939702
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_19_years,persons,200.0137854
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_1_years,persons,291.8552969
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_20_24_years,persons,804.6155697
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_25_29_years,persons,957.6526241
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_2_years,persons,262.2068533
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_30_34_years,persons,1412.328101
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_35_39_years,persons,1624.9284989
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_3_years,persons,263.9325128
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_40_44_years,persons,1278.2500022
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_45_49_years,persons,960.9978923
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_4_years,persons,269.3661785
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_50_54_years,persons,910.3166455
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_55_59_years,persons,906.9552878
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_5_years,persons,297.8660326
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_60_64_years,persons,755.204776
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_65_69_years,persons,587.5093832
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_6_years,persons,271.3531695
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_70_74_years,persons,377.9890927
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_75_79_years,persons,213.9858457
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_7_years,persons,252.9703394
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_80_84_years,persons,174.5402772
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_85_years_and_over,persons,149.0850619
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_8_years,persons,271.3860915
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,age,age_9_years,persons,188.4918893
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_0_years,persons,7268
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_10_years,persons,7412
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_11_years,persons,7314
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_12_years,persons,7294
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_13_years,persons,7256
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_14_years,persons,6969
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_15_years,persons,7067
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_16_years,persons,6865
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_17_years,persons,7019
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_18_years,persons,7262
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_19_years,persons,7365
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_1_years,persons,7412
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_20_24_years,persons,32957
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_25_29_years,persons,32905
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_2_years,persons,7624
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_30_34_years,persons,40830
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_35_39_years,persons,44789
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_3_years,persons,7837
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_40_44_years,persons,41496
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_45_49_years,persons,38240
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_4_years,persons,8079
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_50_54_years,persons,35749
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_55_59_years,persons,31550
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_5_years,persons,8454
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_60_64_years,persons,27837
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_65_69_years,persons,24807
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_6_years,persons,8459
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_70_74_years,persons,19262
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_75_79_years,persons,13824
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_7_years,persons,8369
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_80_84_years,persons,9896
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_85_years_and_over,persons,7878
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_8_years,persons,8198
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,age,age_9_years,persons,7795
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_0_years,persons,62257
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_10_years,persons,64793
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_11_years,persons,64014
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_12_years,persons,64325
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_13_years,persons,63531
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_14_years,persons,62813
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_15_years,persons,61643
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_16_years,persons,60989
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_17_years,persons,61318
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_18_years,persons,61294
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_19_years,persons,57572
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_1_years,persons,64029
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_20_24_years,persons,273636
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_25_29_years,persons,297435
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_2_years,persons,66318
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_30_34_years,persons,361975
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_35_39_years,persons,389421
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_3_years,persons,68076
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_40_44_years,persons,357460
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_45_49_years,persons,326110
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_4_years,persons,70835
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_50_54_years,persons,299935
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_55_59_years,persons,270102
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_5_years,persons,72404
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_60_64_years,persons,238856
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_65_69_years,persons,211236
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_6_years,persons,72517
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_70_74_years,persons,162272
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_75_79_years,persons,115467
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_7_years,persons,72166
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_80_84_years,persons,81037
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_85_years_and_over,persons,67555
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_8_years,persons,71524
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,age,age_9_years,persons,66950
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity,asian_or_asian_irish,persons,288.3019424
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity,black_or_black_irish,persons,358.7833481
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity,not_stated,persons,371.2067415
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity,other,persons,323.0873197
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity,other_white,persons,1893.3252659
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity,white_irish,persons,12280.1732028
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity,white_irish_traveller,persons,23.2983742
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity,asian_or_asian_irish,persons,7845
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity,black_or_black_irish,persons,5982
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity,not_stated,persons,11384
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity,other,persons,6925
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity,other_white,persons,52490
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity,white_irish,persons,459248
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity,white_irish_traveller,persons,2301
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity,asian_or_asian_irish,persons,98720
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity,black_or_black_irish,persons,64639
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity,not_stated,persons,124019
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity,other,persons,70603
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity,other_white,persons,446727
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity,white_irish,persons,3854226
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity,white_irish_traveller,persons,30987
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity-harmonised,african_caribbean_black,persons,358.7833481
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity-harmonised,asian,persons,288.3019424
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity-harmonised,other,persons,323.0873197
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,ethnicity-harmonised,white,persons,14196.7968429
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity-harmonised,african_caribbean_black,persons,5982
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity-harmonised,asian,persons,7845
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity-harmonised,other,persons,6925
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,ethnicity-harmonised,white,persons,514039
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity-harmonised,african_caribbean_black,persons,64639
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity-harmonised,asian,persons,98720
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity-harmonised,other,persons,70603
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,ethnicity-harmonised,white,persons,4331940
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,bad,persons,155.9942548
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,fair,persons,979.0602842
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,good,persons,4097.1446694
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,not_stated,persons,441.4699139
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,very_bad,persons,40.8226141
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,general-health,very_good,persons,9932.3122291
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,general-health,bad,persons,6615
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,general-health,fair,persons,42279
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,general-health,good,persons,150709
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,general-health,not_stated,persons,15357
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,general-health,very_bad,persons,1546
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,diocese,general-health,very_good,persons,336832
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,general-health,bad,persons,62697
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,general-health,fair,persons,382905
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,general-health,good,persons,1316467
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,general-health,not_stated,persons,158514
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,general-health,very_bad,persons,13738
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,nation,general-health,very_good,persons,2827544
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,household-composition,cohabiting_couple,households,256.6091834
cork,Cork,cork-cloyne-ross,"Cork, Cloyne & Ross",republic-of-ireland,Republic of Ireland,centre-of-mission,household-composition,cohabiting_couple_with_children,households,243.4373693
